go_acc	go_domain
GO:0098684	cellular_component
GO:0098685	cellular_component
GO:0098686	cellular_component
GO:0098688	cellular_component
GO:0098690	cellular_component
GO:0098691	cellular_component
GO:0098693	biological_process
GO:0098694	biological_process
GO:0098695	molecular_function
GO:0098696	biological_process
GO:0098698	biological_process
GO:0098700	biological_process
GO:0098703	biological_process
GO:0098705	biological_process
GO:0098706	biological_process
GO:0098711	biological_process
GO:0098712	biological_process
GO:0098719	biological_process
GO:0098725	biological_process
GO:0098734	biological_process
GO:0098735	biological_process
GO:0098736	biological_process
GO:0098737	biological_process
GO:0098740	biological_process
GO:0098742	biological_process
GO:0098743	biological_process
GO:0098745	cellular_component
GO:0098746	biological_process
GO:0098749	biological_process
GO:0098753	cellular_component
GO:0098759	biological_process
GO:0098761	biological_process
GO:0098770	molecular_function
GO:0098772	molecular_function
GO:0098773	biological_process
GO:0098779	biological_process
GO:0098780	biological_process
GO:0098781	biological_process
GO:0098782	molecular_function
GO:0098787	biological_process
GO:0098789	biological_process
GO:0098792	biological_process
GO:0098793	cellular_component
GO:0098794	cellular_component
GO:0098797	cellular_component
GO:0098799	cellular_component
GO:0098806	biological_process
GO:0098808	molecular_function
GO:0098810	biological_process
GO:0098813	biological_process
GO:0098814	biological_process
GO:0098815	biological_process
GO:0098821	molecular_function
GO:0098826	cellular_component
GO:0098829	biological_process
GO:0098830	cellular_component
GO:0098831	cellular_component
GO:0098833	cellular_component
GO:0098835	cellular_component
GO:0098837	cellular_component
GO:0098838	biological_process
GO:0098839	cellular_component
GO:0098840	biological_process
GO:0098842	cellular_component
GO:0098843	cellular_component
GO:0098844	cellular_component
GO:0098845	cellular_component
GO:0098847	molecular_function
GO:0098850	cellular_component
GO:0098855	cellular_component
GO:0098856	biological_process
GO:0098857	cellular_component
GO:0098868	biological_process
GO:0098869	biological_process
GO:0098871	cellular_component
GO:0098872	molecular_function
GO:0098875	cellular_component
GO:0098880	biological_process
GO:0098882	molecular_function
GO:0098883	biological_process
GO:0098884	biological_process
GO:0098885	biological_process
GO:0098886	biological_process
GO:0098887	biological_process
GO:0098888	cellular_component
GO:0098890	cellular_component
GO:0098891	cellular_component
GO:0098892	cellular_component
GO:0098894	cellular_component
GO:0098900	biological_process
GO:0098901	biological_process
GO:0098902	biological_process
GO:0098903	biological_process
GO:0098904	biological_process
GO:0098905	biological_process
GO:0098906	biological_process
GO:0098907	biological_process
GO:0098908	biological_process
GO:0098909	biological_process
GO:0098910	biological_process
GO:0098911	biological_process
GO:0098912	biological_process
GO:0098914	biological_process
GO:0098915	biological_process
GO:0098918	molecular_function
GO:0098919	molecular_function
GO:0098921	biological_process
GO:0098924	biological_process
GO:0098925	biological_process
GO:0098930	biological_process
GO:0098937	biological_process
GO:0098939	biological_process
GO:0098942	biological_process
GO:0098943	biological_process
GO:0098957	biological_process
GO:0098958	biological_process
GO:0098962	biological_process
GO:0098963	biological_process
GO:0098966	cellular_component
GO:0098967	biological_process
GO:0098968	biological_process
GO:0098969	biological_process
GO:0098970	biological_process
GO:0098971	biological_process
GO:0098972	biological_process
GO:0098973	molecular_function
GO:0098974	biological_process
GO:0098976	biological_process
GO:0098978	cellular_component
GO:0098981	cellular_component
GO:0098982	cellular_component
GO:0098983	cellular_component
GO:0098985	cellular_component
GO:0098989	biological_process
GO:0098992	cellular_component
GO:0098993	cellular_component
GO:0098998	cellular_component
GO:0098999	cellular_component
GO:0099003	biological_process
GO:0099004	biological_process
GO:0099010	biological_process
GO:0099013	cellular_component
GO:0099020	cellular_component
GO:0099023	cellular_component
GO:0099025	cellular_component
GO:0099026	cellular_component
GO:0099029	cellular_component
GO:0099031	cellular_component
GO:0099033	cellular_component
GO:0099038	molecular_function
GO:0099039	biological_process
GO:0099040	biological_process
GO:0099041	biological_process
GO:0099044	biological_process
GO:0099050	biological_process
GO:0099053	cellular_component
GO:0099054	biological_process
GO:0099055	cellular_component
GO:0099056	cellular_component
GO:0099059	cellular_component
GO:0099060	cellular_component
GO:0099061	cellular_component
GO:0099065	cellular_component
GO:0099066	cellular_component
GO:0099068	biological_process
GO:0099072	biological_process
GO:0099073	cellular_component
GO:0099074	biological_process
GO:0099077	molecular_function
GO:0099078	cellular_component
GO:0099087	biological_process
GO:0099089	biological_process
GO:0099091	cellular_component
GO:0099092	cellular_component
GO:0099093	biological_process
GO:0099104	molecular_function
GO:0099106	molecular_function
GO:0099116	biological_process
GO:0099122	molecular_function
GO:0099131	biological_process
GO:0099132	biological_process
GO:0099133	biological_process
GO:0099147	cellular_component
GO:0099148	biological_process
GO:0099149	biological_process
GO:0099150	biological_process
GO:0099151	biological_process
GO:0099152	biological_process
GO:0099154	cellular_component
GO:0099156	biological_process
GO:0099158	biological_process
GO:0099159	biological_process
GO:0099160	cellular_component
GO:0099161	biological_process
GO:0099163	biological_process
GO:0099170	biological_process
GO:0099171	biological_process
GO:0099172	biological_process
GO:0099173	biological_process
GO:0099174	biological_process
GO:0099175	biological_process
GO:0099178	biological_process
GO:0099179	biological_process
GO:0099180	biological_process
GO:0099181	molecular_function
GO:0099182	cellular_component
GO:0099183	biological_process
GO:0099184	molecular_function
GO:0099185	biological_process
GO:0099186	molecular_function
GO:0099189	cellular_component
GO:0099192	cellular_component
GO:0099243	cellular_component
GO:0099400	cellular_component
GO:0099500	biological_process
GO:0099502	biological_process
GO:0099503	cellular_component
GO:0099504	biological_process
GO:0099505	biological_process
GO:0099507	molecular_function
GO:0099508	molecular_function
GO:0099509	biological_process
GO:0099511	molecular_function
GO:0099512	cellular_component
GO:0099520	molecular_function
GO:0099523	cellular_component
GO:0099524	cellular_component
GO:0099525	biological_process
GO:0099526	biological_process
GO:0099527	biological_process
GO:0099529	molecular_function
GO:0099530	molecular_function
GO:0099533	biological_process
GO:0099534	molecular_function
GO:0099542	biological_process
GO:0099545	biological_process
GO:0099546	biological_process
GO:0099547	biological_process
GO:0099550	biological_process
GO:0099551	biological_process
GO:0099553	biological_process
GO:0099555	biological_process
GO:0099557	biological_process
GO:0099558	biological_process
GO:0099560	biological_process
GO:0099562	biological_process
GO:0099563	biological_process
GO:0099564	biological_process
GO:0099566	biological_process
GO:0099567	molecular_function
GO:0099568	cellular_component
GO:0099569	cellular_component
GO:0099572	cellular_component
GO:0099575	biological_process
GO:0099576	biological_process
GO:0099577	biological_process
GO:0099578	biological_process
GO:0099579	molecular_function
GO:0099580	molecular_function
GO:0099582	molecular_function
GO:0099583	molecular_function
GO:0099588	biological_process
GO:0099590	biological_process
GO:0099601	biological_process
GO:0099604	molecular_function
GO:0099606	biological_process
GO:0099607	biological_process
GO:0099609	molecular_function
GO:0099612	biological_process
GO:0099617	cellular_component
GO:0099625	biological_process
GO:0099626	molecular_function
GO:0099627	biological_process
GO:0099629	cellular_component
GO:0099630	biological_process
GO:0099631	cellular_component
GO:0099634	cellular_component
GO:0099635	molecular_function
GO:0099637	biological_process
GO:0099638	biological_process
GO:0099639	biological_process
GO:0099641	biological_process
GO:0099642	biological_process
GO:0099645	biological_process
GO:0099699	cellular_component
GO:0099703	biological_process
GO:0099738	cellular_component
GO:0100001	biological_process
GO:0100002	biological_process
GO:0100057	biological_process
GO:0101003	cellular_component
GO:0101005	molecular_function
GO:0101006	molecular_function
GO:0101020	molecular_function
GO:0101021	molecular_function
GO:0101030	biological_process
GO:0101031	cellular_component
GO:0102007	molecular_function
GO:0102008	molecular_function
GO:0102009	molecular_function
GO:0102076	molecular_function
GO:0102077	molecular_function
GO:0102084	molecular_function
GO:0102092	molecular_function
GO:0102102	molecular_function
GO:0102113	molecular_function
GO:0102116	molecular_function
GO:0102121	molecular_function
GO:0102132	molecular_function
GO:0102148	molecular_function
GO:0102158	molecular_function
GO:0102166	molecular_function
GO:0102167	molecular_function
GO:0102200	molecular_function
GO:0102250	molecular_function
GO:0102264	molecular_function
GO:0102279	molecular_function
GO:0102294	molecular_function
GO:0102336	molecular_function
GO:0102337	molecular_function
GO:0102338	molecular_function
GO:0102339	molecular_function
GO:0102340	molecular_function
GO:0102341	molecular_function
GO:0102342	molecular_function
GO:0102343	molecular_function
GO:0102344	molecular_function
GO:0102345	molecular_function
GO:0102389	molecular_function
GO:0102390	molecular_function
GO:0102391	molecular_function
GO:0102420	molecular_function
GO:0102485	molecular_function
GO:0102486	molecular_function
GO:0102487	molecular_function
GO:0102488	molecular_function
GO:0102489	molecular_function
GO:0102490	molecular_function
GO:0102491	molecular_function
GO:0102499	molecular_function
GO:0102500	molecular_function
GO:0102521	molecular_function
GO:0102522	molecular_function
GO:0102524	molecular_function
GO:0102549	molecular_function
GO:0102555	molecular_function
GO:0102559	molecular_function
GO:0102567	molecular_function
GO:0102568	molecular_function
GO:0102571	molecular_function
GO:0102704	molecular_function
GO:0102707	molecular_function
GO:0102732	molecular_function
GO:0102751	molecular_function
GO:0102752	molecular_function
GO:0102756	molecular_function
GO:0102758	molecular_function
GO:0102769	molecular_function
GO:0102773	molecular_function
GO:0102797	molecular_function
GO:0102798	molecular_function
GO:0102867	molecular_function
GO:0102938	molecular_function
GO:0102953	molecular_function
GO:0102965	molecular_function
GO:0102966	molecular_function
GO:0102991	molecular_function
GO:0103002	molecular_function
GO:0103025	molecular_function
GO:0103045	molecular_function
GO:0103046	molecular_function
GO:0103053	molecular_function
GO:0103066	molecular_function
GO:0103067	molecular_function
GO:0103068	molecular_function
GO:0103073	molecular_function
GO:0103095	molecular_function
GO:0106001	biological_process
GO:0106003	cellular_component
GO:0106004	biological_process
GO:0106005	biological_process
GO:0106006	molecular_function
GO:0106015	biological_process
GO:0106016	biological_process
GO:0106018	molecular_function
GO:0106022	biological_process
GO:0106027	biological_process
GO:0106028	biological_process
GO:0106029	molecular_function
GO:0106030	biological_process
GO:0106034	biological_process
GO:0106035	biological_process
GO:0106044	biological_process
GO:0106045	biological_process
GO:0106046	biological_process
GO:0106047	biological_process
GO:0106048	biological_process
GO:0106050	molecular_function
GO:0106064	biological_process
GO:0106071	biological_process
GO:0106072	biological_process
GO:0106073	molecular_function
GO:0106074	biological_process
GO:0106077	biological_process
GO:0106078	molecular_function
GO:0106089	biological_process
GO:0106090	biological_process
GO:0106091	biological_process
GO:0106101	biological_process
GO:0106105	molecular_function
GO:0106128	biological_process
GO:0106134	biological_process
GO:0106137	molecular_function
GO:0106138	molecular_function
GO:0106140	molecular_function
GO:0106162	molecular_function
GO:0106177	molecular_function
GO:0110008	biological_process
GO:0110015	biological_process
GO:0110023	biological_process
GO:0110024	biological_process
GO:0110025	biological_process
GO:0110026	biological_process
GO:0110032	biological_process
GO:0110053	biological_process
GO:0110058	biological_process
GO:0110059	biological_process
GO:0110061	biological_process
GO:0110070	cellular_component
GO:0110076	biological_process
GO:0110077	biological_process
GO:0110081	biological_process
GO:0110090	biological_process
GO:0110091	biological_process
GO:0110095	biological_process
GO:0110097	biological_process
GO:0110104	biological_process
GO:0110114	biological_process
GO:0110119	biological_process
GO:0110135	biological_process
GO:0120001	cellular_component
GO:0120003	cellular_component
GO:0120009	biological_process
GO:0120011	biological_process
GO:0120012	biological_process
GO:0120013	molecular_function
GO:0120017	molecular_function
GO:0120020	molecular_function
GO:0120025	cellular_component
GO:0120034	biological_process
GO:0120035	biological_process
GO:0120041	biological_process
GO:0120043	cellular_component
GO:0120044	cellular_component
GO:0120045	biological_process
GO:0120048	molecular_function
GO:0120049	biological_process
GO:0120053	molecular_function
GO:0120058	biological_process
GO:0120061	biological_process
GO:0120069	biological_process
GO:0120072	biological_process
GO:0120092	molecular_function
GO:0120094	biological_process
GO:0120103	cellular_component
GO:0120108	molecular_function
GO:0120115	cellular_component
GO:0120117	biological_process
GO:0120132	biological_process
GO:0120134	cellular_component
GO:0120135	cellular_component
GO:0120146	molecular_function
GO:0120147	molecular_function
GO:0120153	molecular_function
GO:0120154	biological_process
GO:0120158	biological_process
GO:0120160	molecular_function
GO:0120162	biological_process
GO:0120163	biological_process
GO:0120170	molecular_function
GO:0120183	biological_process
GO:0120190	biological_process
GO:0120193	biological_process
GO:0140007	cellular_component
GO:0140009	biological_process
GO:0140014	biological_process
GO:0140018	biological_process
GO:0140030	molecular_function
GO:0140031	molecular_function
GO:0140036	molecular_function
GO:0140039	biological_process
GO:0140052	biological_process
GO:0140058	biological_process
GO:0140059	biological_process
GO:0140065	molecular_function
GO:0140066	biological_process
GO:0140067	biological_process
GO:0140068	molecular_function
GO:0140069	molecular_function
GO:0140074	biological_process
GO:0140076	biological_process
GO:0140078	molecular_function
GO:0140081	molecular_function
GO:0140110	molecular_function
GO:0140112	biological_process
GO:0140161	molecular_function
GO:0140193	biological_process
GO:0140194	biological_process
GO:0140196	biological_process
GO:0140199	biological_process
GO:0140206	biological_process
GO:0140212	biological_process
GO:0140214	biological_process
GO:0140253	biological_process
GO:0140260	molecular_function
GO:0140261	cellular_component
GO:0140262	molecular_function
GO:0140268	cellular_component
GO:0140272	molecular_function
GO:0140284	cellular_component
GO:0140285	biological_process
GO:0140289	biological_process
GO:0140290	biological_process
GO:0140291	biological_process
GO:0140292	molecular_function
GO:0140293	molecular_function
GO:0140294	molecular_function
GO:0140298	biological_process
GO:0140300	biological_process
GO:0150001	cellular_component
GO:0150002	cellular_component
GO:0150003	biological_process
GO:0150007	biological_process
GO:0150011	biological_process
GO:0150012	biological_process
GO:0150014	cellular_component
GO:0150018	biological_process
GO:0150019	biological_process
GO:0150020	biological_process
GO:0150024	biological_process
GO:0150025	molecular_function
GO:0150032	biological_process
GO:0150033	biological_process
GO:0150034	cellular_component
GO:0150056	cellular_component
GO:0150057	cellular_component
GO:0150058	cellular_component
GO:0150062	biological_process
GO:0150063	biological_process
GO:0150064	biological_process
GO:0150072	biological_process
GO:0150074	biological_process
GO:0150076	biological_process
GO:0150077	biological_process
GO:0150078	biological_process
GO:0150079	biological_process
GO:0150090	biological_process
GO:0150093	biological_process
GO:0150094	biological_process
GO:0150098	biological_process
GO:0150099	biological_process
GO:0198738	biological_process
GO:1900004	biological_process
GO:1900005	biological_process
GO:1900006	biological_process
GO:1900011	biological_process
GO:1900015	biological_process
GO:1900016	biological_process
GO:1900017	biological_process
GO:1900020	biological_process
GO:1900022	biological_process
GO:1900024	biological_process
GO:1900025	biological_process
GO:1900026	biological_process
GO:1900027	biological_process
GO:1900028	biological_process
GO:1900029	biological_process
GO:1900034	biological_process
GO:1900035	biological_process
GO:1900036	biological_process
GO:1900037	biological_process
GO:1900038	biological_process
GO:1900039	biological_process
GO:1900041	biological_process
GO:1900042	biological_process
GO:1900044	biological_process
GO:1900045	biological_process
GO:1900047	biological_process
GO:1900053	biological_process
GO:1900054	biological_process
GO:1900060	biological_process
GO:1900062	biological_process
GO:1900063	biological_process
GO:1900069	biological_process
GO:1900075	biological_process
GO:1900076	biological_process
GO:1900077	biological_process
GO:1900078	biological_process
GO:1900082	biological_process
GO:1900085	biological_process
GO:1900086	biological_process
GO:1900087	biological_process
GO:1900095	biological_process
GO:1900100	biological_process
GO:1900102	biological_process
GO:1900103	biological_process
GO:1900106	biological_process
GO:1900107	biological_process
GO:1900108	biological_process
GO:1900110	biological_process
GO:1900111	biological_process
GO:1900112	biological_process
GO:1900113	biological_process
GO:1900114	biological_process
GO:1900116	biological_process
GO:1900118	biological_process
GO:1900119	biological_process
GO:1900120	biological_process
GO:1900121	biological_process
GO:1900122	biological_process
GO:1900125	biological_process
GO:1900126	biological_process
GO:1900127	biological_process
GO:1900131	biological_process
GO:1900133	biological_process
GO:1900134	biological_process
GO:1900135	biological_process
GO:1900138	biological_process
GO:1900139	biological_process
GO:1900142	biological_process
GO:1900143	biological_process
GO:1900148	biological_process
GO:1900149	biological_process
GO:1900153	biological_process
GO:1900155	biological_process
GO:1900158	biological_process
GO:1900159	biological_process
GO:1900163	biological_process
GO:1900164	biological_process
GO:1900165	biological_process
GO:1900168	biological_process
GO:1900169	biological_process
GO:1900170	biological_process
GO:1900175	biological_process
GO:1900176	biological_process
GO:1900180	biological_process
GO:1900181	biological_process
GO:1900182	biological_process
GO:1900186	biological_process
GO:1900194	biological_process
GO:1900195	biological_process
GO:1900210	biological_process
GO:1900212	biological_process
GO:1900215	biological_process
GO:1900218	biological_process
GO:1900220	biological_process
GO:1900221	biological_process
GO:1900222	biological_process
GO:1900223	biological_process
GO:1900224	biological_process
GO:1900225	biological_process
GO:1900226	biological_process
GO:1900227	biological_process
GO:1900229	biological_process
GO:1900235	biological_process
GO:1900239	biological_process
GO:1900242	biological_process
GO:1900243	biological_process
GO:1900244	biological_process
GO:1900245	biological_process
GO:1900246	biological_process
GO:1900248	biological_process
GO:1900260	biological_process
GO:1900264	biological_process
GO:1900271	biological_process
GO:1900272	biological_process
GO:1900273	biological_process
GO:1900275	biological_process
GO:1900276	biological_process
GO:1900280	biological_process
GO:1900281	biological_process
GO:1900363	biological_process
GO:1900364	biological_process
GO:1900365	biological_process
GO:1900369	biological_process
GO:1900370	biological_process
GO:1900383	biological_process
GO:1900387	biological_process
GO:1900402	biological_process
GO:1900407	biological_process
GO:1900408	biological_process
GO:1900424	biological_process
GO:1900425	biological_process
GO:1900426	biological_process
GO:1900449	biological_process
GO:1900450	biological_process
GO:1900451	biological_process
GO:1900452	biological_process
GO:1900453	biological_process
GO:1900454	biological_process
GO:1900477	biological_process
GO:1900483	biological_process
GO:1900535	biological_process
GO:1900625	biological_process
GO:1900721	biological_process
GO:1900737	biological_process
GO:1900738	biological_process
GO:1900740	biological_process
GO:1900744	biological_process
GO:1900745	biological_process
GO:1900746	biological_process
GO:1900747	biological_process
GO:1900748	biological_process
GO:1900753	biological_process
GO:1900758	biological_process
GO:1900825	biological_process
GO:1900826	biological_process
GO:1900827	biological_process
GO:1900924	biological_process
GO:1901003	biological_process
GO:1901006	biological_process
GO:1901016	biological_process
GO:1901017	biological_process
GO:1901018	biological_process
GO:1901019	biological_process
GO:1901020	biological_process
GO:1901021	biological_process
GO:1901026	biological_process
GO:1901028	biological_process
GO:1901029	biological_process
GO:1901030	biological_process
GO:1901031	biological_process
GO:1901052	biological_process
GO:1901053	biological_process
GO:1901074	biological_process
GO:1901076	biological_process
GO:1901077	biological_process
GO:1901078	biological_process
GO:1901086	biological_process
GO:1901094	biological_process
GO:1901096	biological_process
GO:1901097	biological_process
GO:1901098	biological_process
GO:1901128	biological_process
GO:1901135	biological_process
GO:1901137	biological_process
GO:1901142	biological_process
GO:1901143	biological_process
GO:1901164	biological_process
GO:1901165	biological_process
GO:1901166	biological_process
GO:1901184	biological_process
GO:1901185	biological_process
GO:1901186	biological_process
GO:1901187	biological_process
GO:1901189	biological_process
GO:1901194	biological_process
GO:1901201	biological_process
GO:1901202	biological_process
GO:1901203	biological_process
GO:1901207	biological_process
GO:1901208	biological_process
GO:1901211	biological_process
GO:1901214	biological_process
GO:1901215	biological_process
GO:1901216	biological_process
GO:1901222	biological_process
GO:1901223	biological_process
GO:1901224	biological_process
GO:1901227	biological_process
GO:1901228	biological_process
GO:1901231	biological_process
GO:1901233	biological_process
GO:1901247	biological_process
GO:1901248	biological_process
GO:1901249	biological_process
GO:1901250	biological_process
GO:1901251	biological_process
GO:1901253	biological_process
GO:1901254	biological_process
GO:1901255	biological_process
GO:1901256	biological_process
GO:1901258	biological_process
GO:1901264	biological_process
GO:1901291	biological_process
GO:1901292	biological_process
GO:1901295	biological_process
GO:1901296	biological_process
GO:1901297	biological_process
GO:1901299	biological_process
GO:1901300	biological_process
GO:1901301	biological_process
GO:1901303	biological_process
GO:1901307	biological_process
GO:1901315	biological_process
GO:1901317	biological_process
GO:1901318	biological_process
GO:1901329	biological_process
GO:1901331	biological_process
GO:1901339	biological_process
GO:1901340	biological_process
GO:1901341	biological_process
GO:1901342	biological_process
GO:1901350	biological_process
GO:1901355	biological_process
GO:1901360	biological_process
GO:1901373	biological_process
GO:1901374	biological_process
GO:1901379	biological_process
GO:1901380	biological_process
GO:1901381	biological_process
GO:1901382	biological_process
GO:1901383	biological_process
GO:1901384	biological_process
GO:1901385	biological_process
GO:1901386	biological_process
GO:1901387	biological_process
GO:1901388	biological_process
GO:1901389	biological_process
GO:1901394	biological_process
GO:1901398	biological_process
GO:1901407	biological_process
GO:1901475	biological_process
GO:1901485	biological_process
GO:1901491	biological_process
GO:1901492	biological_process
GO:1901494	biological_process
GO:1901509	biological_process
GO:1901522	biological_process
GO:1901525	biological_process
GO:1901526	biological_process
GO:1901529	biological_process
GO:1901532	biological_process
GO:1901533	biological_process
GO:1901534	biological_process
GO:1901536	biological_process
GO:1901537	biological_process
GO:1901555	biological_process
GO:1901557	biological_process
GO:1901558	biological_process
GO:1901563	biological_process
GO:1901565	biological_process
GO:1901581	biological_process
GO:1901582	biological_process
GO:1901585	biological_process
GO:1901588	cellular_component
GO:1901594	biological_process
GO:1901605	biological_process
GO:1901611	molecular_function
GO:1901612	molecular_function
GO:1901620	biological_process
GO:1901621	biological_process
GO:1901622	biological_process
GO:1901623	biological_process
GO:1901624	biological_process
GO:1901625	biological_process
GO:1901626	biological_process
GO:1901628	biological_process
GO:1901630	biological_process
GO:1901631	biological_process
GO:1901639	biological_process
GO:1901640	molecular_function
GO:1901641	molecular_function
GO:1901642	biological_process
GO:1901646	biological_process
GO:1901652	biological_process
GO:1901653	biological_process
GO:1901660	biological_process
GO:1901661	biological_process
GO:1901666	biological_process
GO:1901668	biological_process
GO:1901670	biological_process
GO:1901671	biological_process
GO:1901673	biological_process
GO:1901675	biological_process
GO:1901676	biological_process
GO:1901679	biological_process
GO:1901684	biological_process
GO:1901687	biological_process
GO:1901698	biological_process
GO:1901706	biological_process
GO:1901707	molecular_function
GO:1901723	biological_process
GO:1901724	biological_process
GO:1901725	biological_process
GO:1901726	biological_process
GO:1901727	biological_process
GO:1901731	biological_process
GO:1901739	biological_process
GO:1901740	biological_process
GO:1901741	biological_process
GO:1901750	biological_process
GO:1901751	biological_process
GO:1901787	biological_process
GO:1901796	biological_process
GO:1901797	biological_process
GO:1901798	biological_process
GO:1901799	biological_process
GO:1901800	biological_process
GO:1901805	biological_process
GO:1901810	biological_process
GO:1901827	biological_process
GO:1901835	biological_process
GO:1901837	biological_process
GO:1901838	biological_process
GO:1901841	biological_process
GO:1901842	biological_process
GO:1901843	biological_process
GO:1901844	biological_process
GO:1901846	biological_process
GO:1901856	biological_process
GO:1901857	biological_process
GO:1901858	biological_process
GO:1901859	biological_process
GO:1901860	biological_process
GO:1901862	biological_process
GO:1901863	biological_process
GO:1901874	biological_process
GO:1901877	biological_process
GO:1901879	biological_process
GO:1901881	biological_process
GO:1901888	biological_process
GO:1901890	biological_process
GO:1901894	biological_process
GO:1901895	biological_process
GO:1901896	biological_process
GO:1901897	biological_process
GO:1901898	biological_process
GO:1901899	biological_process
GO:1901907	biological_process
GO:1901909	biological_process
GO:1901911	biological_process
GO:1901919	biological_process
GO:1901953	biological_process
GO:1901962	biological_process
GO:1901964	biological_process
GO:1901978	biological_process
GO:1901979	biological_process
GO:1901980	biological_process
GO:1901981	molecular_function
GO:1901984	biological_process
GO:1901985	biological_process
GO:1901986	biological_process
GO:1901987	biological_process
GO:1901989	biological_process
GO:1901990	biological_process
GO:1901991	biological_process
GO:1901992	biological_process
GO:1901994	biological_process
GO:1901995	biological_process
GO:1901998	biological_process
GO:1902000	biological_process
GO:1902003	biological_process
GO:1902004	biological_process
GO:1902010	biological_process
GO:1902017	biological_process
GO:1902018	biological_process
GO:1902023	biological_process
GO:1902031	biological_process
GO:1902033	biological_process
GO:1902034	biological_process
GO:1902035	biological_process
GO:1902036	biological_process
GO:1902037	biological_process
GO:1902038	biological_process
GO:1902041	biological_process
GO:1902042	biological_process
GO:1902043	biological_process
GO:1902044	biological_process
GO:1902045	biological_process
GO:1902047	biological_process
GO:1902064	biological_process
GO:1902065	biological_process
GO:1902070	biological_process
GO:1902073	biological_process
GO:1902074	biological_process
GO:1902078	biological_process
GO:1902082	biological_process
GO:1902083	biological_process
GO:1902093	biological_process
GO:1902098	molecular_function
GO:1902103	biological_process
GO:1902108	biological_process
GO:1902109	biological_process
GO:1902110	biological_process
GO:1902115	biological_process
GO:1902117	biological_process
GO:1902118	molecular_function
GO:1902121	molecular_function
GO:1902122	molecular_function
GO:1902153	biological_process
GO:1902159	biological_process
GO:1902161	biological_process
GO:1902164	biological_process
GO:1902165	biological_process
GO:1902166	biological_process
GO:1902167	biological_process
GO:1902170	biological_process
GO:1902172	biological_process
GO:1902173	biological_process
GO:1902174	biological_process
GO:1902175	biological_process
GO:1902176	biological_process
GO:1902177	biological_process
GO:1902178	biological_process
GO:1902186	biological_process
GO:1902187	biological_process
GO:1902188	biological_process
GO:1902202	biological_process
GO:1902203	biological_process
GO:1902204	biological_process
GO:1902206	biological_process
GO:1902213	biological_process
GO:1902215	biological_process
GO:1902216	biological_process
GO:1902219	biological_process
GO:1902220	biological_process
GO:1902224	biological_process
GO:1902225	biological_process
GO:1902227	biological_process
GO:1902228	biological_process
GO:1902230	biological_process
GO:1902231	biological_process
GO:1902232	biological_process
GO:1902233	biological_process
GO:1902235	biological_process
GO:1902236	biological_process
GO:1902237	biological_process
GO:1902239	biological_process
GO:1902251	biological_process
GO:1902253	biological_process
GO:1902254	biological_process
GO:1902255	biological_process
GO:1902256	biological_process
GO:1902257	biological_process
GO:1902259	biological_process
GO:1902260	biological_process
GO:1902261	biological_process
GO:1902262	biological_process
GO:1902263	biological_process
GO:1902268	biological_process
GO:1902269	biological_process
GO:1902275	biological_process
GO:1902282	molecular_function
GO:1902283	biological_process
GO:1902285	biological_process
GO:1902287	biological_process
GO:1902305	biological_process
GO:1902306	biological_process
GO:1902307	biological_process
GO:1902309	biological_process
GO:1902310	biological_process
GO:1902311	biological_process
GO:1902336	biological_process
GO:1902339	biological_process
GO:1902340	biological_process
GO:1902349	biological_process
GO:1902356	biological_process
GO:1902358	biological_process
GO:1902362	biological_process
GO:1902365	biological_process
GO:1902367	biological_process
GO:1902373	biological_process
GO:1902378	biological_process
GO:1902379	molecular_function
GO:1902380	biological_process
GO:1902387	molecular_function
GO:1902388	molecular_function
GO:1902389	biological_process
GO:1902396	biological_process
GO:1902410	biological_process
GO:1902412	biological_process
GO:1902414	biological_process
GO:1902415	biological_process
GO:1902416	biological_process
GO:1902425	biological_process
GO:1902426	biological_process
GO:1902430	biological_process
GO:1902437	biological_process
GO:1902443	biological_process
GO:1902444	molecular_function
GO:1902445	biological_process
GO:1902455	biological_process
GO:1902459	biological_process
GO:1902461	biological_process
GO:1902462	biological_process
GO:1902463	biological_process
GO:1902466	biological_process
GO:1902473	biological_process
GO:1902474	biological_process
GO:1902475	biological_process
GO:1902476	biological_process
GO:1902480	biological_process
GO:1902490	biological_process
GO:1902491	biological_process
GO:1902494	cellular_component
GO:1902495	cellular_component
GO:1902498	biological_process
GO:1902499	biological_process
GO:1902504	biological_process
GO:1902510	biological_process
GO:1902511	biological_process
GO:1902512	biological_process
GO:1902513	biological_process
GO:1902514	biological_process
GO:1902523	biological_process
GO:1902524	biological_process
GO:1902525	biological_process
GO:1902527	biological_process
GO:1902530	biological_process
GO:1902531	biological_process
GO:1902532	biological_process
GO:1902533	biological_process
GO:1902544	biological_process
GO:1902546	biological_process
GO:1902548	biological_process
GO:1902554	cellular_component
GO:1902559	biological_process
GO:1902560	cellular_component
GO:1902564	biological_process
GO:1902565	biological_process
GO:1902567	biological_process
GO:1902569	biological_process
GO:1902570	biological_process
GO:1902572	biological_process
GO:1902583	biological_process
GO:1902595	biological_process
GO:1902600	biological_process
GO:1902603	biological_process
GO:1902605	biological_process
GO:1902608	biological_process
GO:1902613	biological_process
GO:1902616	biological_process
GO:1902617	biological_process
GO:1902618	biological_process
GO:1902622	biological_process
GO:1902623	biological_process
GO:1902626	biological_process
GO:1902629	biological_process
GO:1902630	biological_process
GO:1902631	biological_process
